rang,commune,region,population,part_65_plus_pct,nb_audioprothesistes_2022,score,desert_5000,prioritaire
34327,Larrivoire,27 - Bourgogne-Franche-Comté,102,14.6,0,34710.72002299199,False,False
34328,Hyèvre-Magny,27 - Bourgogne-Franche-Comté,69,13.7,0,34710.6775132919,False,False
34329,Viviers-sur-Artaut,44 - Grand Est,126,14.8,0,34710.538997042415,False,False
34330,Sandarville,24 - Centre-Val de Loire,409,11.5,0,34710.24082876685,False,False
34331,Beaudricourt,32 - Hauts-de-France,88,14.1,0,34709.149167681986,False,False
34332,Hainvillers,32 - Hauts-de-France,82,12.9,0,34709.08716130417,False,False
34333,Écuélin,32 - Hauts-de-France,137,9.5,0,34708.55036523812,False,False
34334,Chichée,27 - Bourgogne-Franche-Comté,308,14.3,0,34708.12593525172,False,False
34335,Authevernes,28 - Normandie,416,11.4,0,34707.690206101026,False,False
34336,Noyelles-sous-Bellonne,32 - Hauts-de-France,818,10.4,0,34707.6351794695,False,False
34337,Rouvres,28 - Normandie,221,7.9,0,34706.03019400709,False,False
34338,Sornéville,44 - Grand Est,319,10.7,0,34706.00916469106,False,False
34339,Fralignes,44 - Grand Est,87,14.9,0,34705.51425113513,False,False
34340,Romain,44 - Grand Est,68,13.2,0,34705.40843127764,False,False
34341,Escorpain,24 - Centre-Val de Loire,247,12.6,0,34705.13390451212,False,False
34342,Romagny,44 - Grand Est,269,10.3,0,34704.29801783033,False,False
34343,Lenoncourt,44 - Grand Est,590,11.5,0,34702.97571088409,False,False
34344,Grandchamp,44 - Grand Est,101,14.0,0,34702.484759054445,False,False
34345,Argiésans,27 - Bourgogne-Franche-Comté,508,11.4,0,34702.06229003255,False,False
34346,Panossas,84 - Auvergne-Rhône-Alpes,662,10.7,0,34701.211296349444,False,False
34347,Panon,52 - Pays de la Loire,43,15.0,0,34700.86043444263,False,False
34348,Champmotteux,11 - Île-de-France,367,10.6,0,34700.09597277714,False,False
34349,Marliens,27 - Bourgogne-Franche-Comté,596,11.2,0,34699.248719447045,False,False
34350,Tartaras,84 - Auvergne-Rhône-Alpes,877,9.6,0,34699.22429795254,False,False
34351,Colletot,28 - Normandie,207,11.9,0,34698.97708694289,False,False
34352,Boulaincourt,44 - Grand Est,70,15.2,0,34698.166150889316,False,False
34353,Bures,28 - Normandie,163,14.3,0,34697.57665374831,False,False
34354,Neufmaison,44 - Grand Est,72,14.5,0,34696.283782912025,False,False
34355,Arnicourt,44 - Grand Est,156,8.2,0,34696.178191044804,False,False
34356,Saint-Hélier,27 - Bourgogne-Franche-Comté,35,14.3,0,34695.6153917106,False,False
34357,Raville,44 - Grand Est,259,13.1,0,34693.93984534879,False,False
34358,Étalle,44 - Grand Est,102,14.7,0,34693.58072431523,False,False
34359,Toussieux,84 - Auvergne-Rhône-Alpes,1114,10.1,0,34693.20031441661,False,False
34360,Chennebrun,28 - Normandie,108,14.0,0,34693.06991072837,False,False
34361,Artigues,76 - Occitanie,49,14.3,0,34692.61300825563,False,False
34362,Boron,27 - Bourgogne-Franche-Comté,484,12.7,0,34692.39608197882,False,False
34363,Épretot,28 - Normandie,754,10.3,0,34692.23153104825,False,False
34364,Houry,32 - Hauts-de-France,55,14.5,0,34692.17507414144,False,False
34365,Termes,76 - Occitanie,43,14.1,0,34691.177999311665,False,False
34366,Saint-Martin-sur-Cojeul,32 - Hauts-de-France,210,12.4,0,34689.6431566269,False,False
34367,Valoreille,27 - Bourgogne-Franche-Comté,124,13.7,0,34689.188236226095,False,False
34368,Ménarmont,44 - Grand Est,71,14.5,0,34689.03746173004,False,False
34369,Lépron-les-Vallées,44 - Grand Est,76,14.1,0,34688.967106389275,False,False
34370,Saint-Meslin-du-Bosc,28 - Normandie,282,7.1,0,34688.92626788905,False,False
34371,Avesnes,32 - Hauts-de-France,53,13.5,0,34688.24414389584,False,False
34372,Saint-Étienne-au-Temple,44 - Grand Est,817,11.8,0,34687.898164899976,False,False
34373,Saint-Paul-d'Uzore,84 - Auvergne-Rhône-Alpes,174,12.7,0,34687.45279983409,False,False
34374,Passy-en-Valois,32 - Hauts-de-France,140,8.3,0,34686.938252970656,False,False
34375,Aboncourt-sur-Seille,44 - Grand Est,71,14.1,0,34686.64680798816,False,False
34376,Viviers-lès-Lavaur,76 - Occitanie,225,12.3,0,34686.40275851046,False,False
34377,Le Grès,76 - Occitanie,434,9.9,0,34686.18192272506,False,False
34378,Briconville,24 - Centre-Val de Loire,257,8.4,0,34685.237491291075,False,False
34379,Sainte-Julie,84 - Auvergne-Rhône-Alpes,1051,10.3,0,34683.63731552365,False,False
34380,Aubenasson,84 - Auvergne-Rhône-Alpes,77,13.0,0,34682.43470928821,False,False
34381,Chouday,24 - Centre-Val de Loire,151,13.1,0,34682.21346505091,False,False
34382,Sévry,24 - Centre-Val de Loire,60,14.5,0,34681.855786814675,False,False
34383,Grandfontaine-sur-Creuse,27 - Bourgogne-Franche-Comté,72,13.9,0,34681.07890645882,False,False
34384,Domremy-la-Canne,44 - Grand Est,35,13.9,0,34680.9787815248,False,False
34385,Hannocourt,44 - Grand Est,21,14.3,0,34680.89054777425,False,False
34386,Sotzeling,44 - Grand Est,20,14.3,0,34680.62311965262,False,False
34387,Lanoux,76 - Occitanie,51,14.0,0,34680.5620192969,False,False
34388,Peyzieux-sur-Saône,84 - Auvergne-Rhône-Alpes,676,6.5,0,34680.273837494744,False,False
34389,Licy-Clignon,32 - Hauts-de-France,74,13.5,0,34679.07298058212,False,False
34390,Tart,27 - Bourgogne-Franche-Comté,1579,8.7,0,34679.06707076774,False,False
34391,Brousse,75 - Nouvelle-Aquitaine,28,14.4,0,34678.758987657944,False,False
34392,Fléville,44 - Grand Est,96,14.6,0,34678.01813842534,False,False
34393,Le Latet,27 - Bourgogne-Franche-Comté,83,13.8,0,34677.97863295684,False,False
34394,Le Tilleul-Lambert,28 - Normandie,256,7.6,0,34676.49289986173,False,False
34395,Villette-sur-Ain,84 - Auvergne-Rhône-Alpes,757,12.4,0,34675.994437303765,False,False
34396,Pessat-Villeneuve,84 - Auvergne-Rhône-Alpes,678,11.9,0,34674.5259180862,False,False
34397,Saint-Bauzeil,76 - Occitanie,58,13.6,0,34674.20324801873,False,False
34398,Dhuisy,11 - Île-de-France,305,10.1,0,34673.108212990286,False,False
34399,Chaumesnil,44 - Grand Est,103,15.5,0,34673.039046705424,False,False
34400,Val-de-Roulans,27 - Bourgogne-Franche-Comté,200,9.2,0,34672.31292763619,False,False
34401,Hayes,44 - Grand Est,240,13.3,0,34672.100363886726,False,False
34402,L'Hospitalet-près-l'Andorre,76 - Occitanie,100,14.0,0,34671.883472823436,False,False
34403,Orsans,76 - Occitanie,106,14.0,0,34671.72128686003,False,False
34404,Écrille,27 - Bourgogne-Franche-Comté,81,14.1,0,34669.86189296365,False,False
34405,Hinsingen,44 - Grand Est,84,13.4,0,34669.03762765757,False,False
34406,Orvilliers,11 - Île-de-France,924,8.8,0,34669.02625046882,False,False
34407,Sauvoy,44 - Grand Est,61,14.3,0,34668.27640191726,False,False
34408,La Vernaz,84 - Auvergne-Rhône-Alpes,340,7.1,0,34666.79883254582,False,False
34409,Domptail-en-l'Air,44 - Grand Est,71,14.1,0,34666.720749108266,False,False
34410,Stundwiller,44 - Grand Est,489,12.2,0,34664.73668707306,False,False
34411,Montaigu,27 - Bourgogne-Franche-Comté,422,17.2,3,34664.57119174822,False,False
34412,Crévéchamps,44 - Grand Est,396,11.4,0,34663.72602783462,False,False
34413,Le Gué-de-Longroi,24 - Centre-Val de Loire,946,9.8,0,34663.38535258128,False,False
34414,Saint-Mard-sur-Auve,44 - Grand Est,63,14.3,0,34662.47315695778,False,False
34415,Séricourt,32 - Hauts-de-France,52,13.7,0,34662.25152861693,False,False
34416,La Bretenière,27 - Bourgogne-Franche-Comté,71,13.2,0,34661.61881465628,False,False
34417,Boitron,11 - Île-de-France,362,10.5,0,34661.103067849726,False,False
34418,La Boissière,76 - Occitanie,1021,8.5,0,34659.584129397546,False,False
34419,Maumusson,76 - Occitanie,47,14.3,0,34659.005366420126,False,False
34420,Pierrefontaine-lès-Blamont,27 - Bourgogne-Franche-Comté,469,11.5,0,34658.731043185486,False,False
34421,Cussy-la-Colonne,27 - Bourgogne-Franche-Comté,41,14.3,0,34658.393109652745,False,False
34422,Châteaufort,93 - Provence-Alpes-Côte d'Azur,28,13.6,0,34657.86158659633,False,False
34423,Colombotte,27 - Bourgogne-Franche-Comté,84,14.1,0,34656.792440400124,False,False
34424,Riboux,93 - Provence-Alpes-Côte d'Azur,48,11.8,0,34655.40442682016,False,False
34425,Compans,11 - Île-de-France,811,9.2,0,34654.71106973301,False,False
34426,Trilbardou,11 - Île-de-France,651,8.4,0,34654.269789897764,False,False
34427,Mérens,76 - Occitanie,67,13.0,0,34653.98693146887,False,False
34428,Frétoy,11 - Île-de-France,167,7.2,0,34651.61981825425,False,False
34429,Chaumont,27 - Bourgogne-Franche-Comté,650,11.3,5,34651.30146597203,False,False
34430,Méry-Prémecy,44 - Grand Est,62,13.1,0,34650.89083622862,False,False
34431,Ludiès,76 - Occitanie,92,13.3,0,34650.19046420927,False,False
34432,Gauciel,28 - Normandie,831,7.6,0,34649.696314236586,False,False
34433,Plénisette,27 - Bourgogne-Franche-Comté,24,13.6,0,34649.37358091853,False,False
34434,Y,32 - Hauts-de-France,91,13.0,0,34648.7210702587,False,False
34435,Lavincourt,44 - Grand Est,72,13.9,0,34648.24962177247,False,False
34436,Flers-sur-Noye,32 - Hauts-de-France,507,10.2,0,34647.909504027964,False,False
34437,Nanteuil-la-Forêt,44 - Grand Est,290,11.3,0,34646.891948042365,False,False
34438,Chaserey,44 - Grand Est,53,14.8,0,34645.870444384396,False,False
34439,Treffort,84 - Auvergne-Rhône-Alpes,296,9.9,0,34644.23054424409,False,False
34440,Segrois,27 - Bourgogne-Franche-Comté,50,13.2,0,34644.03515440781,False,False
34441,Breuil-sur-Vesle,44 - Grand Est,338,8.9,0,34643.974165605185,False,False
34442,Saint-Didier,27 - Bourgogne-Franche-Comté,263,10.5,0,34643.824653120835,False,False
34443,La Pierre,84 - Auvergne-Rhône-Alpes,570,11.2,0,34643.6509890504,False,False
34444,Nuisement-sur-Coole,44 - Grand Est,365,12.3,0,34643.64745244593,False,False
34445,Rochonvillers,44 - Grand Est,189,11.2,0,34642.8817007289,False,False
34446,Lansac,76 - Occitanie,90,13.3,0,34642.763009784074,False,False
34447,Ville-Houdlémont,44 - Grand Est,673,10.8,0,34642.624942629205,False,False
34448,Puihardy,75 - Nouvelle-Aquitaine,61,14.5,0,34641.53119460332,False,False
34449,Peuvillers,44 - Grand Est,58,14.3,0,34641.1696791244,False,False
34450,Loupes,75 - Nouvelle-Aquitaine,814,10.4,0,34640.8386733822,False,False
34451,Destry,44 - Grand Est,95,13.2,0,34640.78061753028,False,False
34452,Reims-la-Brûlée,44 - Grand Est,225,13.3,0,34640.58439454762,False,False
34453,Bannay,44 - Grand Est,74,13.5,0,34640.37978066768,False,False
34454,Imécourt,44 - Grand Est,47,14.3,0,34640.33709041504,False,False
34455,Hugier,27 - Bourgogne-Franche-Comté,128,9.5,0,34638.927157228885,False,False
34456,Prémierfait,44 - Grand Est,87,14.4,0,34638.18248386166,False,False
34457,Saint-Bonnet-de-Chirac,76 - Occitanie,66,13.6,0,34637.74833810676,False,False
34458,Cardonville,28 - Normandie,106,13.5,0,34637.12884772675,False,False
34459,La Chapelle-du-Bois-des-Faulx,28 - Normandie,682,11.5,0,34637.10914173616,False,False
34460,Thaix,27 - Bourgogne-Franche-Comté,48,14.0,0,34636.90712613076,False,False
34461,Maisoncelles-Pelvey,28 - Normandie,264,11.8,0,34636.861137937936,False,False
34462,Moussy-le-Vieux,11 - Île-de-France,1460,6.7,0,34636.67762643844,False,False
34463,Noiron-sous-Gevrey,27 - Bourgogne-Franche-Comté,1131,10.2,0,34635.8412709838,False,False
34464,Plichancourt,44 - Grand Est,248,10.4,0,34635.62305152711,False,False
34465,Sainte-Marie-Lapanouze,75 - Nouvelle-Aquitaine,55,14.5,0,34635.483683421604,False,False
34466,Ornes,44 - Grand Est,6,14.3,0,34633.86357293338,False,False
34467,Pansey,44 - Grand Est,101,14.4,0,34633.283356508124,False,False
34468,Émiéville,28 - Normandie,603,9.2,0,34632.37811145816,False,False
34469,Pébées,76 - Occitanie,104,12.6,0,34631.83442296687,False,False
34470,Mourvilles-Basses,76 - Occitanie,77,12.5,0,34631.46436733238,False,False
34471,Marthemont,44 - Grand Est,44,12.5,0,34631.295176212174,False,False
34472,Aubercourt,32 - Hauts-de-France,80,12.3,0,34630.58706926535,False,False
34473,Boulay-les-Barres,24 - Centre-Val de Loire,1018,6.7,0,34630.17287067768,False,False
34474,Vachères-en-Quint,84 - Auvergne-Rhône-Alpes,34,13.9,0,34630.048652960526,False,False
34475,Ignaucourt,32 - Hauts-de-France,72,12.3,0,34629.84457054196,False,False
34476,Cutry,44 - Grand Est,1038,7.7,0,34629.109708310585,False,False
34477,Caulaincourt,32 - Hauts-de-France,145,11.1,0,34628.185592248476,False,False
34478,Montendry,84 - Auvergne-Rhône-Alpes,56,13.0,0,34627.88249463924,False,False
34479,Bézu-le-Guéry,32 - Hauts-de-France,258,12.7,0,34627.025279258865,False,False
34480,Maisey-le-Duc,27 - Bourgogne-Franche-Comté,84,14.1,0,34626.85587324247,False,False
34481,Mortery,11 - Île-de-France,147,8.8,0,34625.35353252481,False,False
34482,Saint-Thomas,32 - Hauts-de-France,78,13.3,0,34625.140208567995,False,False
34483,Viefvillers,32 - Hauts-de-France,203,9.4,0,34624.05667770981,False,False
34484,Hautefeuille,11 - Île-de-France,256,8.5,0,34623.89084369512,False,False
34485,La Charme,27 - Bourgogne-Franche-Comté,67,13.6,0,34623.29269154629,False,False
34486,Montolivet,11 - Île-de-France,237,8.4,0,34622.950973342646,False,False
34487,Vinantes,11 - Île-de-France,384,7.8,0,34622.04231945752,False,False
34488,La Garenne-Colombes,11 - Île-de-France,29430,13.7,3,34618.98158469724,False,False
34489,Avesnes-Chaussoy,32 - Hauts-de-France,63,12.7,0,34617.86070149488,False,False
34490,Cuiry-lès-Chaudardes,32 - Hauts-de-France,74,13.2,0,34617.49598626895,False,False
34491,Chambeire,27 - Bourgogne-Franche-Comté,392,9.3,0,34616.9986430467,False,False
34492,Étraye,44 - Grand Est,38,13.5,0,34616.9193245583,False,False
34493,Vouvray-sur-Huisne,52 - Pays de la Loire,132,6.1,0,34616.79519748839,False,False
34494,Œuilly,44 - Grand Est,648,12.1,0,34616.79317845414,False,False
34495,Saint-Georges,03 - Guyane,4188,3.7,0,34615.988428829136,False,False
34496,Érize-Saint-Dizier,44 - Grand Est,186,9.9,0,34614.0279553794,False,False
34497,Villers-Châtel,32 - Hauts-de-France,130,9.2,0,34613.72210141637,False,False
34498,Grosne,27 - Bourgogne-Franche-Comté,335,12.0,0,34612.7375651645,False,False
34499,Rondefontaine,27 - Bourgogne-Franche-Comté,35,11.8,0,34612.632316978415,False,False
34500,Les Petites-Loges,44 - Grand Est,485,10.3,0,34611.702142637274,False,False
34501,Ségreville,76 - Occitanie,309,11.2,0,34611.35176599174,False,False
34502,Crempigny-Bonneguête,84 - Auvergne-Rhône-Alpes,317,9.3,0,34611.09144615559,False,False
34503,Gadencourt,28 - Normandie,380,10.9,0,34610.99335539133,False,False
34504,Boissy-Fresnoy,32 - Hauts-de-France,985,8.2,0,34610.2909432407,False,False
34505,Vomécourt-sur-Madon,44 - Grand Est,70,14.3,0,34609.64180299573,False,False
34506,Recouvrance,27 - Bourgogne-Franche-Comté,116,10.6,0,34609.119078524454,False,False
34507,Verseilles-le-Haut,44 - Grand Est,49,14.0,0,34608.5522801337,False,False
34508,Chapelle-d'Huin,27 - Bourgogne-Franche-Comté,523,11.4,0,34607.379490432344,False,False
34509,Les Bordes-Aumont,44 - Grand Est,537,12.4,0,34607.19061671066,False,False
34510,Castillon,76 - Occitanie,83,13.1,0,34607.1822202195,False,False
34511,Péroy-les-Gombries,32 - Hauts-de-France,1150,8.6,0,34607.00553517717,False,False
34512,Duzey,44 - Grand Est,43,13.3,0,34603.785337794674,False,False
34513,Sancy,44 - Grand Est,318,8.5,0,34603.5505614323,False,False
34514,Champrond,52 - Pays de la Loire,71,13.9,0,34603.538590208795,False,False
34515,Montreuil-sur-Loir,52 - Pays de la Loire,578,11.1,0,34603.05870688042,False,False
34516,Ambonville,44 - Grand Est,85,14.1,0,34601.36994393368,False,False
34517,La Bosse,52 - Pays de la Loire,139,9.5,0,34601.18245944629,False,False
34518,Remilly-en-Montagne,27 - Bourgogne-Franche-Comté,150,11.3,0,34599.78093345209,False,False
34519,Gellenoncourt,44 - Grand Est,78,12.7,0,34599.15404277401,False,False
34520,Montrabot,28 - Normandie,88,14.1,0,34598.81447896462,False,False
34521,La Vernotte,27 - Bourgogne-Franche-Comté,77,14.1,0,34598.44509122662,False,False
34522,Courteix,75 - Nouvelle-Aquitaine,69,14.1,0,34598.29029017836,False,False
34523,Cuisy,44 - Grand Est,47,13.3,0,34597.876157220824,False,False
34524,Priez,32 - Hauts-de-France,53,12.7,0,34596.6078551336,False,False
34525,Marchémoret,11 - Île-de-France,568,7.9,0,34595.88848256707,False,False
34526,Saulchoy-sous-Poix,32 - Hauts-de-France,73,12.0,0,34593.12761310159,False,False
34527,Avril,44 - Grand Est,1150,9.8,0,34592.93510055755,False,False
34528,Saint-Pierre,93 - Provence-Alpes-Côte d'Azur,95,11.5,0,34592.15687928966,False,False
34529,Francheville,27 - Bourgogne-Franche-Comté,288,15.2,3,34592.116480327546,False,False
34530,Germinon,44 - Grand Est,174,12.1,0,34591.964925865366,False,False
34531,Bezalles,11 - Île-de-France,235,10.2,0,34589.58399434919,False,False
34532,Dampierre-sur-Moivre,44 - Grand Est,112,12.4,0,34589.464066343,False,False
34533,La Creuse,27 - Bourgogne-Franche-Comté,74,13.5,0,34589.374714289675,False,False
34534,Urost,75 - Nouvelle-Aquitaine,76,13.2,0,34588.71102068565,False,False
34535,Vaucourtois,11 - Île-de-France,266,9.8,0,34588.416156955886,False,False
34536,Joganville,28 - Normandie,112,13.2,0,34587.61731555531,False,False
34537,La Chavatte,32 - Hauts-de-France,73,12.3,0,34587.390964215505,False,False
34538,Flers,32 - Hauts-de-France,224,19.5,7,34586.96287195749,False,False
34539,Mesnil-Lettre,44 - Grand Est,57,14.0,0,34586.19246888335,False,False
34540,Haigneville,44 - Grand Est,60,13.3,0,34585.024006808046,False,False
34541,Ormoy,24 - Centre-Val de Loire,227,9.3,0,34584.95183569367,False,False
34542,Buriville,44 - Grand Est,74,13.5,0,34584.42621600104,False,False
34543,Étoutteville,28 - Normandie,814,9.5,0,34584.40484179636,False,False
34544,Irreville,28 - Normandie,469,10.8,0,34583.58334844873,False,False
34545,Praslin,44 - Grand Est,88,14.1,0,34582.28827859787,False,False
34546,Banneville-la-Campagne,28 - Normandie,172,11.1,0,34580.36831892366,False,False
34547,Goussainville,24 - Centre-Val de Loire,1297,11.0,2,34580.033285976366,False,False
34548,Gelvécourt-et-Adompt,44 - Grand Est,108,13.3,0,34579.66255926179,False,False
34549,Sieuras,76 - Occitanie,100,12.9,0,34579.539297693475,False,False
34550,Régina,03 - Guyane,865,8.9,0,34578.746102127785,False,False
34551,Champenard,28 - Normandie,276,6.8,0,34574.78221885243,False,False
34552,Marandeuil,27 - Bourgogne-Franche-Comté,109,7.7,0,34574.576269276986,False,False
34553,Malaincourt,44 - Grand Est,83,14.1,0,34573.76352986719,False,False
34554,Raynans,27 - Bourgogne-Franche-Comté,336,10.8,0,34572.85481647734,False,False
34555,Saint-Pierre-lès-Franqueville,32 - Hauts-de-France,50,13.3,0,34572.853681634006,False,False
34556,By,27 - Bourgogne-Franche-Comté,84,13.1,0,34571.13653246929,False,False
34557,Bouy-sur-Orvin,44 - Grand Est,55,13.2,0,34570.016289958774,False,False
34558,Saint-Gengoulph,32 - Hauts-de-France,149,10.9,0,34568.75289894022,False,False
34559,Neuilh,76 - Occitanie,98,12.2,0,34568.58647317879,False,False
34560,Orcinas,84 - Auvergne-Rhône-Alpes,40,13.2,0,34567.40911771952,False,False
34561,Précy-sur-Marne,11 - Île-de-France,811,6.1,0,34566.22862164321,False,False
34562,Chacenay,44 - Grand Est,50,14.0,0,34565.56797766846,False,False
34563,Mortefontaine-en-Thelle,32 - Hauts-de-France,925,7.8,0,34565.541641852615,False,False
34564,La Neuville-Vault,32 - Hauts-de-France,199,8.5,0,34565.52515572587,False,False
34565,Le Fresne,44 - Grand Est,76,13.3,0,34565.18809564528,False,False
34566,Léouville,24 - Centre-Val de Loire,85,11.8,0,34562.35699443384,False,False
34567,Buré,28 - Normandie,109,13.3,0,34561.97573659112,False,False
34568,Saint-Blaise,93 - Provence-Alpes-Côte d'Azur,1130,7.1,0,34561.3994708488,False,False
34569,Mannevillette,28 - Normandie,869,9.9,0,34560.98270530458,False,False
34570,Ausseing,76 - Occitanie,75,12.5,0,34560.87535525923,False,False
34571,Saint-Thiébaud,27 - Bourgogne-Franche-Comté,62,12.9,0,34560.71401452883,False,False
34572,La Chapelle-d'Aurec,84 - Auvergne-Rhône-Alpes,1037,10.3,0,34560.43332712415,False,False
34573,Ollainville,44 - Grand Est,70,13.4,0,34559.95162922526,False,False
34574,Villegats,28 - Normandie,349,9.2,0,34559.519374792806,False,False
34575,Caubiac,76 - Occitanie,391,9.5,0,34558.04287103162,False,False
34576,Lucé-sous-Ballon,52 - Pays de la Loire,103,13.3,0,34555.18649200235,False,False
34577,Authon-la-Plaine,11 - Île-de-France,372,10.4,0,34555.0177270645,False,False
34578,Criquebeuf-la-Campagne,28 - Normandie,321,11.2,0,34554.118369716045,False,False
34579,Vittonville,44 - Grand Est,129,9.3,0,34554.0734091654,False,False
34580,Avillers,44 - Grand Est,82,12.8,0,34553.601936228064,False,False
34581,Légéville-et-Bonfays,44 - Grand Est,55,13.1,0,34553.134431094004,False,False
34582,Calzan,76 - Occitanie,33,12.4,0,34550.53109754279,False,False
34583,Pierrefiques,28 - Normandie,134,11.1,0,34549.41820627246,False,False
34584,Saint-Bauzile,76 - Occitanie,623,7.5,0,34548.248558873005,False,False
34585,Iracoubo,03 - Guyane,1773,7.4,0,34548.17252209352,False,False
34586,Broindon,27 - Bourgogne-Franche-Comté,203,10.8,0,34548.08647905865,False,False
34587,Bargny,32 - Hauts-de-France,334,9.3,0,34545.286971624344,False,False
34588,Gémonville,44 - Grand Est,77,12.7,0,34543.30287842929,False,False
34589,Hérange,44 - Grand Est,108,12.3,0,34541.954225131165,False,False
34590,Forgues,76 - Occitanie,215,10.8,0,34541.31874591668,False,False
34591,Marmont-Pachas,75 - Nouvelle-Aquitaine,170,6.8,0,34541.18101739526,False,False
34592,Saint-Étienne-la-Geneste,75 - Nouvelle-Aquitaine,91,13.5,0,34540.20812267238,False,False
34593,Vilcey-sur-Trey,44 - Grand Est,158,12.9,0,34538.64959492859,False,False
34594,Vezot,52 - Pays de la Loire,76,13.3,0,34537.97556361336,False,False
34595,Droizy,32 - Hauts-de-France,77,12.2,0,34537.42425510864,False,False
34596,Lignières-sur-Aire,44 - Grand Est,54,13.0,0,34537.371085353945,False,False
34597,Le Mont-Saint-Michel,28 - Normandie,30,13.3,0,34536.891143508634,False,False
34598,Villers-sur-Nied,44 - Grand Est,76,12.2,0,34536.570960145764,False,False
34599,Villautou,76 - Occitanie,63,12.7,0,34533.94213207209,False,False
34600,Poligny,44 - Grand Est,64,23.8,2,34533.12067605932,False,False
34601,Montgru-Saint-Hilaire,32 - Hauts-de-France,32,12.1,0,34532.95818016542,False,False
34602,Trèves,76 - Occitanie,121,12.5,0,34532.012223203026,False,False
34603,Francheville,44 - Grand Est,284,13.7,3,34530.509918341835,False,False
34604,Miribel-Lanchâtre,84 - Auvergne-Rhône-Alpes,445,9.9,0,34529.48901361909,False,False
34605,Le Vermont,44 - Grand Est,70,12.9,0,34528.43132934081,False,False
34606,Aussonce,44 - Grand Est,217,10.9,0,34526.607753028824,False,False
34607,Bray,27 - Bourgogne-Franche-Comté,123,11.6,0,34525.57621737599,False,False
34608,La Chapelle-Saint-Ouen,28 - Normandie,132,3.6,0,34524.70056231597,False,False
34609,Saint-Remy-la-Calonne,44 - Grand Est,103,12.6,0,34524.33190788489,False,False
34610,Baon,27 - Bourgogne-Franche-Comté,68,13.1,0,34523.71580196914,False,False
34611,Lattre-Saint-Quentin,32 - Hauts-de-France,268,10.4,0,34523.50616432332,False,False
34612,Authieux-Ratiéville,28 - Normandie,403,10.0,0,34522.21303500169,False,False
34613,Grimaucourt-près-Sampigny,44 - Grand Est,81,12.8,0,34521.73188211897,False,False
34614,Cuverville,28 - Normandie,348,9.8,0,34520.949519195376,False,False
34615,Sasseville,28 - Normandie,279,7.3,0,34519.882647510174,False,False
34616,Villiers-le-Duc,27 - Bourgogne-Franche-Comté,94,13.0,0,34519.680282836795,False,False
34617,Haravesnes,32 - Hauts-de-France,51,12.0,0,34517.87110879888,False,False
34618,Saint-Hilaire-au-Temple,44 - Grand Est,344,11.3,0,34517.19198147006,False,False
34619,Chelles,32 - Hauts-de-France,490,14.2,5,34516.683789462026,False,False
34620,Maulers,32 - Hauts-de-France,322,8.3,0,34515.9889894507,False,False
34621,Froidevaux,27 - Bourgogne-Franche-Comté,77,12.5,0,34514.87030326907,False,False
34622,Lixhausen,44 - Grand Est,387,10.7,0,34514.82195231512,False,False
34623,Lagery,44 - Grand Est,224,9.8,0,34513.01434195224,False,False
34624,Étray,27 - Bourgogne-Franche-Comté,270,11.1,0,34512.89213548775,False,False
34625,Dommartin-lès-Vallois,44 - Grand Est,54,12.7,0,34512.88164964341,False,False
34626,Puits-la-Vallée,32 - Hauts-de-France,205,7.7,0,34511.88253033091,False,False
34627,Thuilley-aux-Groseilles,44 - Grand Est,422,6.2,0,34510.07827723718,False,False
34628,Appy,76 - Occitanie,26,12.5,0,34508.38270619722,False,False
34629,Vignely,11 - Île-de-France,308,5.5,0,34507.65399210322,False,False
34630,Lubécourt,44 - Grand Est,74,12.5,0,34507.49007846332,False,False
34631,Biefmorin,27 - Bourgogne-Franche-Comté,106,12.8,0,34506.78701993844,False,False
34632,Saint-Just-en-Brie,11 - Île-de-France,241,9.7,0,34506.56371500719,False,False
34633,Hautevesnes,32 - Hauts-de-France,163,11.3,0,34506.14733486363,False,False
34634,They-sous-Vaudemont,44 - Grand Est,16,12.5,0,34505.626037456415,False,False
34635,Mouazé,53 - Bretagne,1661,8.7,0,34505.05653594173,False,False
34636,Saint-Jean-de-Rives,76 - Occitanie,509,9.6,0,34504.867498663865,False,False
34637,Chemin-d'Aisey,27 - Bourgogne-Franche-Comté,74,12.9,0,34504.663101336366,False,False
34638,Saül,03 - Guyane,152,9.9,0,34504.268958538014,False,False
34639,Gye,44 - Grand Est,264,8.7,0,34504.13119478578,False,False
34640,Blyes,84 - Auvergne-Rhône-Alpes,1094,9.2,0,34503.73954710136,False,False
34641,Sainte-Opportune-du-Bosc,28 - Normandie,641,10.6,0,34503.66912315214,False,False
34642,Cernay,24 - Centre-Val de Loire,90,19.7,2,34502.61010581001,False,False
34643,Brebotte,27 - Bourgogne-Franche-Comté,389,10.8,0,34501.52857715313,False,False
34644,Plainemont,27 - Bourgogne-Franche-Comté,69,13.2,0,34499.262694007484,False,False
34645,Clerlande,84 - Auvergne-Rhône-Alpes,578,10.6,0,34499.172810789496,False,False
34646,Berlancourt,32 - Hauts-de-France,96,12.5,0,34499.12460843163,False,False
34647,Mas-des-Cours,76 - Occitanie,25,12.0,0,34497.08493390575,False,False
34648,Champougny,44 - Grand Est,81,7.2,0,34496.77834397398,False,False
34649,Tintry,27 - Bourgogne-Franche-Comté,78,12.8,0,34495.50395958801,False,False
